"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SIE00105938","1962-12-28","46.3792","13.8539","2514.0","KREDARICA, SI","    9",",,E"," 1400",",,E","  -98",",,E"," -176",",,E",,
"SIE00105938","1962-12-29","46.3792","13.8539","2514.0","KREDARICA, SI","    2",",,E"," 1400",",,E","  -37",",,E"," -134",",,E",,
"SIE00105938","1962-12-30","46.3792","13.8539","2514.0","KREDARICA, SI","   31",",,E"," 1400",",,E","  -23",",,E","  -41",",,E",,
"SIE00105938","1962-12-31","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1400",",,E","  -26",",,E","  -54",",,E",,
"SIE00105938","1963-01-01","46.3792","13.8539","2514.0","KREDARICA, SI","   58",",,E"," 1400",",,E","  -34",",,E","  -74",",,E",,
"SIE00105938","1963-01-02","46.3792","13.8539","2514.0","KREDARICA, SI","   43",",,E"," 1430",",,E","  -58",",,E","  -83",",,E",,
"SIE00105938","1963-01-03","46.3792","13.8539","2514.0","KREDARICA, SI","  201",",,E"," 1460",",,E","  -24",",,E","  -60",",,E",,
"SIE00105938","1963-01-04","46.3792","13.8539","2514.0","KREDARICA, SI","  120",",,E"," 1610",",,E","  -60",",,E","  -94",",,E",,
"SIE00105938","1963-01-05","46.3792","13.8539","2514.0","KREDARICA, SI","  204",",,E"," 1740",",,E","  -44",",,E"," -114",",,E",,
"SIE00105938","1963-01-06","46.3792","13.8539","2514.0","KREDARICA, SI","   14",",,E"," 1920",",,E","  -36",",,E","  -64",",,E",,
"SIE00105938","1963-01-07","46.3792","13.8539","2514.0","KREDARICA, SI","  119",",,E"," 1900",",,E","  -37",",,E","  -60",",,E",,
"SIE00105938","1963-01-08","46.3792","13.8539","2514.0","KREDARICA, SI","   20",",,E"," 1940",",,E","  -44",",,E",,,,
"SIE00105938","1963-01-09","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1940",",,E","  -70",",,E","  -94",",,E",,
"SIE00105938","1963-01-10","46.3792","13.8539","2514.0","KREDARICA, SI","   30",",,E"," 1940",",,E","  -42",",,E","  -84",",,E",,
"SIE00105938","1963-01-11","46.3792","13.8539","2514.0","KREDARICA, SI","   35",",,E"," 1960",",,E","  -58",",,E","  -86",",,E",,
"SIE00105938","1963-01-12","46.3792","13.8539","2514.0","KREDARICA, SI","   88",",,E"," 1980",",,E","  -68",",,E"," -184",",,E",,
"SIE00105938","1963-01-13","46.3792","13.8539","2514.0","KREDARICA, SI","   50",",,E"," 2030",",,E"," -176",",,E"," -250",",,E",,
"SIE00105938","1963-01-14","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2050",",,E"," -164",",,E"," -250",",,E",,
"SIE00105938","1963-01-15","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2050",",,E"," -176",",,E"," -240",",,E",,
"SIE00105938","1963-01-16","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2050",",,E"," -176",",,E"," -228",",,E",,
"SIE00105938","1963-01-17","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2050",",,E"," -167",",,E"," -202",",,E",,
"SIE00105938","1963-01-18","46.3792","13.8539","2514.0","KREDARICA, SI","   20",",,E"," 2060",",,E"," -202",",,E"," -230",",,E",,
"SIE00105938","1963-01-19","46.3792","13.8539","2514.0","KREDARICA, SI","   47",",,E"," 2070",",,E","  -72",",,E"," -230",",,E",,
"SIE00105938","1963-01-20","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E","  -48",",,E"," -142",",,E",,
"SIE00105938","1963-01-21","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -140",",,E"," -260",",,E",,
"SIE00105938","1963-01-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -244",",,E"," -280",",,E",,
"SIE00105938","1963-01-23","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -190",",,E"," -250",",,E",,
"SIE00105938","1963-01-24","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -150",",,E"," -202",",,E",,
"SIE00105938","1963-01-25","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -117",",,E"," -182",",,E",,
"SIE00105938","1963-01-26","46.3792","13.8539","2514.0","KREDARICA, SI","    3",",,E"," 2100",",,E"," -132",",,E"," -166",",,E",,
"SIE00105938","1963-01-27","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -147",",,E"," -200",",,E",,
"SIE00105938","1963-01-28","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -189",",,E"," -217",",,E",,
"SIE00105938","1963-01-29","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -209",",,E"," -230",",,E",,
"SIE00105938","1963-01-30","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -206",",,E"," -246",",,E",,
"SIE00105938","1963-01-31","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -143",",,E"," -224",",,E",,
"SIE00105938","1963-02-01","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E"," -122",",,E"," -221",",,E",,
"SIE00105938","1963-02-02","46.3792","13.8539","2514.0","KREDARICA, SI","    2",",,E"," 2100",",,E"," -110",",,E"," -197",",,E",,
"SIE00105938","1963-02-03","46.3792","13.8539","2514.0","KREDARICA, SI","  156",",,E"," 2100",",,E","  -87",",,E"," -174",",,E",,
"SIE00105938","1963-02-04","46.3792","13.8539","2514.0","KREDARICA, SI","  125",",,E"," 2190",",,E"," -133",",,E"," -170",",,E",,
"SIE00105938","1963-02-05","46.3792","13.8539","2514.0","KREDARICA, SI","   44",",,E"," 2280",",,E",,," -150",",,E",,
"SIE00105938","1963-02-06","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2310",",,E","  -67",",,E"," -144",",,E",,
"SIE00105938","1963-02-07","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2310",",,E","  -40",",,E"," -108",",,E",,
"SIE00105938","1963-02-08","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2270",",,E","  -20",",,E","  -49",",,E",,
"SIE00105938","1963-02-09","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2260",",,E","  -44",",,E","  -85",",,E",,
"SIE00105938","1963-02-10","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2260",",,E","  -50",",,E"," -100",",,E",,
"SIE00105938","1963-02-11","46.3792","13.8539","2514.0","KREDARICA, SI","  264",",,E"," 2260",",,E","  -55",",,E"," -106",",,E",,
"SIE00105938","1963-02-12","46.3792","13.8539","2514.0","KREDARICA, SI","  108",",,E"," 2420",",,E","  -60",",,E"," -110",",,E",,
"SIE00105938","1963-02-13","46.3792","13.8539","2514.0","KREDARICA, SI","   65",",,E"," 2470",",,E","  -77",",,E"," -124",",,E",,
"SIE00105938","1963-02-14","46.3792","13.8539","2514.0","KREDARICA, SI","    9",",,E"," 2470",",,E","  -58",",,E"," -151",",,E",,
"SIE00105938","1963-02-15","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2470",",,E","  -63",",,E"," -149",",,E",,
"SIE00105938","1963-02-16","46.3792","13.8539","2514.0","KREDARICA, SI","   50",",,E"," 2470",",,E","  -71",",,E"," -127",",,E",,
"SIE00105938","1963-02-17","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2500",",,E","  -69",",,E"," -106",",,E",,
"SIE00105938","1963-02-18","46.3792","13.8539","2514.0","KREDARICA, SI","   72",",,E"," 2500",",,E","  -93",",,E"," -115",",,E",,
"SIE00105938","1963-02-19","46.3792","13.8539","2514.0","KREDARICA, SI","  216",",,E"," 2540",",,E","  -63",",,E"," -114",",,E",,
"SIE00105938","1963-02-20","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E","  -71",",,E"," -110",",,E",,
"SIE00105938","1963-02-21","46.3792","13.8539","2514.0","KREDARICA, SI","    3",",,E"," 2700",",,E","  -98",",,E"," -128",",,E",,
"SIE00105938","1963-02-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E"," -126",",,E"," -174",",,E",,
"SIE00105938","1963-02-23","46.3792","13.8539","2514.0","KREDARICA, SI","   62",",,E"," 2700",",,E"," -122",",,E"," -193",",,E",,
"SIE00105938","1963-02-24","46.3792","13.8539","2514.0","KREDARICA, SI","   74",",,E"," 2740",",,E"," -124",",,E"," -186",",,E",,
"SIE00105938","1963-02-25","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2780",",,E","  -96",",,E"," -159",",,E",,
"SIE00105938","1963-02-26","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2780",",,E"," -126",",,E"," -157",",,E",,
"SIE00105938","1963-02-27","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2780",",,E"," -146",",,E"," -202",",,E",,
"SIE00105938","1963-02-28","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2740",",,E"," -156",",,E"," -200",",,E",,
"SIE00105938","1963-03-01","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E"," -184",",,E"," -204",",,E",,
"SIE00105938","1963-03-02","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E"," -137",",,E"," -209",",,E",,
"SIE00105938","1963-03-03","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2670",",,E","  -72",",,E"," -156",",,E",,
"SIE00105938","1963-03-04","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2630",",,E","  -64",",,E","  -89",",,E",,
"SIE00105938","1963-03-05","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2600",",,E","  -62",",,E","  -98",",,E",,
"SIE00105938","1963-03-06","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2570",",,E","  -14",",,E","  -71",",,E",,
"SIE00105938","1963-03-07","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2530",",,E","   53",",,E","  -14",",,E",,
"SIE00105938","1963-03-08","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2490",",,E","   24",",,E","  -16",",,E",,
"SIE00105938","1963-03-09","46.3792","13.8539","2514.0","KREDARICA, SI","    4",",,E"," 2460",",,E","   34",",,E","  -69",",,E",,
"SIE00105938","1963-03-10","46.3792","13.8539","2514.0","KREDARICA, SI","   29",",,E"," 2430",",,E","  -53",",,E","  -82",",,E",,
"SIE00105938","1963-03-11","46.3792","13.8539","2514.0","KREDARICA, SI","   83",",,E"," 2430",",,E","  -50",",,E","  -88",",,E",,
"SIE00105938","1963-03-12","46.3792","13.8539","2514.0","KREDARICA, SI","  310",",,E"," 2470",",,E","  -32",",,E","  -86",",,E",,
"SIE00105938","1963-03-13","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2610",",,E","  -34",",,E"," -110",",,E",,
"SIE00105938","1963-03-14","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2610",",,E","  -50",",,E"," -143",",,E",,
"SIE00105938","1963-03-15","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2610",",,E","  -28",",,E","  -65",",,E",,
"SIE00105938","1963-03-16","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2600",",,E","  -12",",,E","  -69",",,E",,
"SIE00105938","1963-03-17","46.3792","13.8539","2514.0","KREDARICA, SI","   82",",,E"," 2600",",,E","  -13",",,E","  -76",",,E",,
"SIE00105938","1963-03-18","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2640",",,E","  -41",",,E","  -76",",,E",,
"SIE00105938","1963-03-19","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2640",",,E","  -18",",,E","  -59",",,E",,
"SIE00105938","1963-03-20","46.3792","13.8539","2514.0","KREDARICA, SI","  211",",,E"," 2590",",,E","  -18",",,E","  -68",",,E",,
"SIE00105938","1963-03-21","46.3792","13.8539","2514.0","KREDARICA, SI","   95",",,E"," 2710",",,E","  -34",",,E","  -72",",,E",,
"SIE00105938","1963-03-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2740",",,E","  -34",",,E"," -100",",,E",,
"SIE00105938","1963-03-23","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2740",",,E","  -64",",,E"," -151",",,E",,
"SIE00105938","1963-03-24","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2740",",,E"," -108",",,E"," -176",",,E",,
"SIE00105938","1963-03-25","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2740",",,E","  -10",",,E"," -116",",,E",,
"SIE00105938","1963-03-26","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E","  -13",",,E","  -64",",,E",,
"SIE00105938","1963-03-27","46.3792","13.8539","2514.0","KREDARICA, SI","   23",",,E"," 2700",",,E","  -10",",,E","  -64",",,E",,
"SIE00105938","1963-03-28","46.3792","13.8539","2514.0","KREDARICA, SI","  175",",,E"," 2700",",,E","  -19",",,E","  -71",",,E",,
"SIE00105938","1963-03-29","46.3792","13.8539","2514.0","KREDARICA, SI","   46",",,E"," 2820",",,E","  -46",",,E","  -88",",,E",,
"SIE00105938","1963-03-30","46.3792","13.8539","2514.0","KREDARICA, SI","  112",",,E"," 2820",",,E","  -56",",,E",,,,
"SIE00105938","1963-03-31","46.3792","13.8539","2514.0","KREDARICA, SI","   13",",,E"," 2910",",,E","  -22",",,E","  -94",",,E",,
"SIE00105938","1963-04-01","46.3792","13.8539","2514.0","KREDARICA, SI","    7",",,E"," 2910",",,E","  -72",",,E","  -98",",,E",,
"SIE00105938","1963-04-02","46.3792","13.8539","2514.0","KREDARICA, SI","    3",",,E"," 2910",",,E","  -60",",,E"," -114",",,E",,
"SIE00105938","1963-04-03","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2910",",,E","  -72",",,E"," -124",",,E",,
"SIE00105938","1963-04-04","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2900",",,E","   -4",",,E","  -82",",,E",,
"SIE00105938","1963-04-05","46.3792","13.8539","2514.0","KREDARICA, SI","   15",",,E"," 2890",",,E","  -60",",,E","  -84",",,E",,
"SIE00105938","1963-04-06","46.3792","13.8539","2514.0","KREDARICA, SI","  105",",,E"," 2860",",,E","  -54",",,E","  -99",",,E",,
"SIE00105938","1963-04-07","46.3792","13.8539","2514.0","KREDARICA, SI","   13",",,E"," 2930",",,E","  -51",",,E"," -109",",,E",,
"SIE00105938","1963-04-08","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2930",",,E","  -46",",,E"," -114",",,E",,
"SIE00105938","1963-04-09","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2900",",,E","   13",",,E","  -76",",,E",,
"SIE00105938","1963-04-10","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2900",",,E","   13",",,E","  -40",",,E",,
"SIE00105938","1963-04-11","46.3792","13.8539","2514.0","KREDARICA, SI","  107",",,E"," 2860",",,E","   -4",",,E","  -31",",,E",,
"SIE00105938","1963-04-12","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2940",",,E","   -4",",,E","  -37",",,E",,
"SIE00105938","1963-04-13","46.3792","13.8539","2514.0","KREDARICA, SI","  101",",,E"," 2940",",,E","  -14",",,E","  -54",",,E",,
"SIE00105938","1963-04-14","46.3792","13.8539","2514.0","KREDARICA, SI","   72",",,E"," 3000",",,E","  -14",",,E","  -76",",,E",,
"SIE00105938","1963-04-15","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 3040",",,E","   -8",",,E","  -99",",,E",,
"SIE00105938","1963-04-16","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 3000",",,E","   40",",,E","  -36",",,E",,
"SIE00105938","1963-04-17","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2960",",,E","   18",",,E","  -39",",,E",,
"SIE00105938","1963-04-18","46.3792","13.8539","2514.0","KREDARICA, SI","    2",",,E"," 2920",",,E","  -10",",,E","  -54",",,E",,
"SIE00105938","1963-04-19","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2900",",,E","   -7",",,E","  -33",",,E",,
"SIE00105938","1963-04-20","46.3792","13.8539","2514.0","KREDARICA, SI","   64",",,E"," 2840",",,E","   12",",,E","  -23",",,E",,
"SIE00105938","1963-04-21","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2780",",,E","   52",",,E","  -19",",,E",,
"SIE00105938","1963-04-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2700",",,E","   34",",,E","   -9",",,E",,
"SIE00105938","1963-04-23","46.3792","13.8539","2514.0","KREDARICA, SI","   74",",,E"," 2620",",,E","   18",",,E","  -17",",,E",,
"SIE00105938","1963-04-24","46.3792","13.8539","2514.0","KREDARICA, SI","  139",",,E"," 2530",",,E","   14",",,E","  -19",",,E",,
"SIE00105938","1963-04-25","46.3792","13.8539","2514.0","KREDARICA, SI","   13",",,E"," 2580",",,E","   -1",",,E","  -24",",,E",,
"SIE00105938","1963-04-26","46.3792","13.8539","2514.0","KREDARICA, SI","    3",",,E"," 2540",",,E","    0",",,E","  -36",",,E",,
"SIE00105938","1963-04-27","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2500",",,E","   26",",,E","  -36",",,E",,
"SIE00105938","1963-04-28","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2420",",,E","    0",",,E","  -44",",,E",,
"SIE00105938","1963-04-29","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2330",",,E","   14",",,E","  -49",",,E",,
"SIE00105938","1963-04-30","46.3792","13.8539","2514.0","KREDARICA, SI","    6",",,E"," 2220",",,E","   66",",,E","  -19",",,E",,
"SIE00105938","1963-05-01","46.3792","13.8539","2514.0","KREDARICA, SI","  110",",,E"," 2100",",,E","   26",",,E","  -28",",,E",,
"SIE00105938","1963-05-02","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E","   18",",,E","  -32",",,E",,
"SIE00105938","1963-05-03","46.3792","13.8539","2514.0","KREDARICA, SI","  178",",,E"," 2000",",,E","    8",",,E","  -29",",,E",,
"SIE00105938","1963-05-04","46.3792","13.8539","2514.0","KREDARICA, SI","   73",",,E"," 2110",",,E","  -19",",,E","  -77",",,E",,
"SIE00105938","1963-05-05","46.3792","13.8539","2514.0","KREDARICA, SI","    2",",,E"," 2140",",,E","  -37",",,E","  -87",",,E",,
"SIE00105938","1963-05-06","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2100",",,E","    7",",,E","  -71",",,E",,
"SIE00105938","1963-05-07","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 2000",",,E","    4",",,E","  -44",",,E",,
"SIE00105938","1963-05-08","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1900",",,E","   23",",,E","  -34",",,E",,
"SIE00105938","1963-05-09","46.3792","13.8539","2514.0","KREDARICA, SI","   24",",,E"," 1790",",,E","   54",",,E","  -19",",,E",,
"SIE00105938","1963-05-10","46.3792","13.8539","2514.0","KREDARICA, SI","   29",",,E"," 1690",",,E","    6",",,E","  -19",",,E",,
"SIE00105938","1963-05-11","46.3792","13.8539","2514.0","KREDARICA, SI","  241",",,E"," 1600",",,E","   14",",,E","  -16",",,E",,
"SIE00105938","1963-05-12","46.3792","13.8539","2514.0","KREDARICA, SI","  103",",,E"," 1640",",,E","    3",",,E","  -17",",,E",,
"SIE00105938","1963-05-13","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1630",",,E","    0",",,E","  -14",",,E",,
"SIE00105938","1963-05-14","46.3792","13.8539","2514.0","KREDARICA, SI","   46",",,E"," 1600",",,E","    0",",,E","  -20",",,E",,
"SIE00105938","1963-05-15","46.3792","13.8539","2514.0","KREDARICA, SI","  184",",,E"," 1610",",,E","  -10",",,E","  -24",",,E",,
"SIE00105938","1963-05-16","46.3792","13.8539","2514.0","KREDARICA, SI","   93",",,E"," 1640",",,E","    4",",,E","  -24",",,E",,
"SIE00105938","1963-05-17","46.3792","13.8539","2514.0","KREDARICA, SI","   63",",,E"," 1640",",,E","   24",",,E","  -12",",,E",,
"SIE00105938","1963-05-18","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1640",",,E","   18",",,E","  -20",",,E",,
"SIE00105938","1963-05-19","46.3792","13.8539","2514.0","KREDARICA, SI","  285",",,E"," 1610",",,E","    6",",,E","  -30",",,E",,
"SIE00105938","1963-05-20","46.3792","13.8539","2514.0","KREDARICA, SI","   40",",,E"," 1720",",,E","  -12",",,E","  -68",",,E",,
"SIE00105938","1963-05-21","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1750",",,E","   10",",,E","  -92",",,E",,
"SIE00105938","1963-05-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1690",",,E","   69",",,E","  -16",",,E",,
"SIE00105938","1963-05-23","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1590",",,E","   74",",,E","    1",",,E",,
"SIE00105938","1963-05-24","46.3792","13.8539","2514.0","KREDARICA, SI","   32",",,E"," 1500",",,E","   54",",,E","   10",",,E",,
"SIE00105938","1963-05-25","46.3792","13.8539","2514.0","KREDARICA, SI","    6",",,E"," 1410",",,E","   39",",,E","    4",",,E",,
"SIE00105938","1963-05-26","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E"," 1300",",,E","   48",",,E","   -8",",,E",,
"SIE00105938","1963-05-27","46.3792","13.8539","2514.0","KREDARICA, SI","   47",",,E"," 1210",",,E","   56",",,E","   14",",,E",,
"SIE00105938","1963-05-28","46.3792","13.8539","2514.0","KREDARICA, SI","   20",",,E"," 1110",",,E","   68",",,E","   24",",,E",,
"SIE00105938","1963-05-29","46.3792","13.8539","2514.0","KREDARICA, SI","   52",",,E"," 1020",",,E","   47",",,E","  -22",",,E",,
"SIE00105938","1963-05-30","46.3792","13.8539","2514.0","KREDARICA, SI","  140",",,E","  960",",,E","   16",",,E","  -29",",,E",,
"SIE00105938","1963-05-31","46.3792","13.8539","2514.0","KREDARICA, SI","   58",",,E","  960",",,E","   28",",,E","  -14",",,E",,
"SIE00105938","1963-06-01","46.3792","13.8539","2514.0","KREDARICA, SI","   41",",,E","  910",",,E","   37",",,E","   -8",",,E",,
"SIE00105938","1963-06-02","46.3792","13.8539","2514.0","KREDARICA, SI","   79",",,E","  870",",,E","   21",",,E","  -20",",,E",,
"SIE00105938","1963-06-03","46.3792","13.8539","2514.0","KREDARICA, SI","   68",",,E","  820",",,E","   38",",,E","  -13",",,E",,
"SIE00105938","1963-06-04","46.3792","13.8539","2514.0","KREDARICA, SI","   61",",,E","  780",",,E","   23",",,E","   -8",",,E",,
"SIE00105938","1963-06-05","46.3792","13.8539","2514.0","KREDARICA, SI","   47",",,E","  740",",,E","   14",",,E","   -3",",,E",,
"SIE00105938","1963-06-06","46.3792","13.8539","2514.0","KREDARICA, SI","  106",",,E","  720",",,E","   24",",,E","   -3",",,E",,
"SIE00105938","1963-06-07","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  690",",,E","   24",",,E","   -6",",,E",,
"SIE00105938","1963-06-08","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  630",",,E","   56",",,E","    0",",,E",,
"SIE00105938","1963-06-09","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  570",",,E","   60",",,E","   23",",,E",,
"SIE00105938","1963-06-10","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  530",",,E","   71",",,E","    7",",,E",,
"SIE00105938","1963-06-11","46.3792","13.8539","2514.0","KREDARICA, SI","  117",",,E","  450",",,E","   57",",,E","   14",",,E",,
"SIE00105938","1963-06-12","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  400",",,E","   53",",,E","   16",",,E",,
"SIE00105938","1963-06-13","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  340",",,E","   84",",,E","   17",",,E",,
"SIE00105938","1963-06-14","46.3792","13.8539","2514.0","KREDARICA, SI","  348",",,E","  240",",,E","   50",",,E","    4",",,E",,
"SIE00105938","1963-06-15","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  230",",,E","   10",",,E","  -18",",,E",,
"SIE00105938","1963-06-16","46.3792","13.8539","2514.0","KREDARICA, SI","   63",",,E","  190",",,E","   14",",,E","  -10",",,E",,
"SIE00105938","1963-06-17","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E","  190",",,E","   40",",,E","  -21",",,E",,
"SIE00105938","1963-06-18","46.3792","13.8539","2514.0","KREDARICA, SI","   41",",,E","  120",",,E","   87",",,E","    8",",,E",,
"SIE00105938","1963-06-19","46.3792","13.8539","2514.0","KREDARICA, SI","  273",",,E","   50",",,E","   64",",,E","   23",",,E",,
"SIE00105938","1963-06-20","46.3792","13.8539","2514.0","KREDARICA, SI","   62",",,E","   30",",,E","   52",",,E","   16",",,E",,
"SIE00105938","1963-06-21","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  109",",,E","   42",",,E",,
"SIE00105938","1963-06-22","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  134",",,E","   84",",,E",,
"SIE00105938","1963-06-23","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  107",",,E","   64",",,E",,
"SIE00105938","1963-06-24","46.3792","13.8539","2514.0","KREDARICA, SI","  103",",,E",,,"   86",",,E","   54",",,E",,
"SIE00105938","1963-06-25","46.3792","13.8539","2514.0","KREDARICA, SI","   34",",,E",,,"   79",",,E","   46",",,E",,
"SIE00105938","1963-06-26","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  134",",,E","   42",",,E",,
"SIE00105938","1963-06-27","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  137",",,E","   93",",,E",,
"SIE00105938","1963-06-28","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  137",",,E","   79",",,E",,
"SIE00105938","1963-06-29","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  106",",,E","   76",",,E",,
"SIE00105938","1963-06-30","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  114",",,E","   66",",,E",,
"SIE00105938","1963-07-01","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  118",",,E","   64",",,E",,
"SIE00105938","1963-07-02","46.3792","13.8539","2514.0","KREDARICA, SI","   87",",,E",,,"  102",",,E","   42",",,E",,
"SIE00105938","1963-07-03","46.3792","13.8539","2514.0","KREDARICA, SI","    0",",,E",,,"  107",",,E","   26",",,E",,
"SIE00105938","1963-07-04","46.3792","13.8539","2514.0","KREDARICA, SI","   61",",,E",,,"   71",",,E","   36",",,E",,
"SIE00105938","1963-07-05","46.3792","13.8539","2514.0","KREDARICA, SI","  126",",,E",,,"   79",",,E","   29",",,E",,
"SIE00105938","1963-07-06","46.3792","13.8539","2514.0","KREDARICA, SI","   18",",,E",,,"   78",",,E","   33",",,E",,
